Code,Name,Type,DrainArea,SubBasin,City,State,Responsib,Operator,Latitude,Longitude,Altitude,River,StartDate,EndDate,Status,Origem,IsStudy
43200000,SÃO ROMÃO  (PCD),1,154100.0,43,SÃO ROMÃO,MINAS GERAIS,ANA,SGB-CPRM,-16.3719,-45.0664,452.0,RIO SÃO FRANCISCO,1952-07-01,,Ativo,CotaOnline,0
43250002,BURITIS JUSANTE,1,3020.0,43,BURITIS,MINAS GERAIS,ANA,SGB-CPRM,-15.6075,-46.4122,560.0,RIO URUCUIA,1976-10-01,,Ativo,CotaOnline,0
43300001,FAZENDA CARVALHO,1,3160.0,43,BURITIS,MINAS GERAIS,IGAM-MG,IGAM-MG,-15.5242,-46.2844,522.0,RIO SÃO DOMINGOS,,,Ativo,RHN,0
43429997,ARINOS - MONTANTE,1,11800.0,43,ARINOS,MINAS GERAIS,IGAM-MG,IGAM-MG,-15.9244,-46.1106,,RIO URUCUIA,2007-12-01,2023-12-01,Ativo,RHN,0
43669999,URUCUIA,1,,43,URUCUIA,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.1331,-45.7417,,RIO URUCUIA,2025-02-01,,Ativo,RHN,0
43675002,FAZENDA CONCEIÇÃO,1,,43,RIACHINHO,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.4289,-45.7403,504.0,RIBEIRÃO DA CONCEIÇÃO,2025-02-01,,Ativo,RHN,0
43980002,BARRA DO ESCURO,1,24600.0,43,SÃO ROMÃO,MINAS GERAIS,ANA,SGB-CPRM,-16.2681,-45.2369,445.0,RIO URUCUIA,1986-08-01,,Ativo,RHN,0
44190900,UHE SOBRADINHO MONTANTE 4,1,182537.0,44,SÃO FRANCISCO,MINAS GERAIS,AXIA NORDESTE,AXIA NORDESTE,-15.9494,-44.8681,,RIO SÃO FRANCISCO,2012-02-01,,Ativo,Setor Elétrico,0
44200000,SÃO FRANCISCO,1,184000.0,44,SÃO FRANCISCO,MINAS GERAIS,ANA,SGB-CPRM,-15.9494,-44.8678,448.0,RIO SÃO FRANCISCO,1924-10-01,,Ativo,RHN,0
44250000,USINA DO PANDEIROS MONTANTE,1,3230.0,44,JANUÁRIA,MINAS GERAIS,ANA,SGB-CPRM,-15.4831,-44.7681,520.0,RIO PANDEIROS,1973-04-01,,Ativo,RHN,0
44252000,USINA DO PANDEIROS JUSANTE,1,,44,JANUÁRIA,MINAS GERAIS,IGAM-MG,IGAM-MG,-15.5136,-44.7539,455.0,RIO PANDEIROS,,,Ativo,RHN,0
44290002,PEDRAS DE MARIA DA CRUZ,1,194000.0,44,PEDRAS DE MARIA DA,MINAS GERAIS,ANA,SGB-CPRM,-15.6011,-44.3967,445.0,RIO SÃO FRANCISCO,1972-08-01,,Ativo,RHN,0
44350000,BOM JARDIM,1,884.0,44,MONTES CLAROS,MINAS GERAIS,ANA,SGB-CPRM,-16.1086,-43.8561,519.0,RIBEIRÃO DO OURO,1999-11-01,,Ativo,RHN,0
44500000,MANGA,1,202000.0,44,MANGA,MINAS GERAIS,ANA,SGB-CPRM,-14.7572,-43.9322,433.8,RIO SÃO FRANCISCO,1932-10-01,,Ativo,Açudes Semiárido,0
44589000,AÇUDE JURAMENTO,1,357.0,44,JURAMENTO,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.7719,-43.6664,,RIO JURAMENTO,2015-11-01,,,,0
44598000,AÇUDE RIO DOS PORCOS,1,3.0,44,MONTES CLAROS,MINAS GERAIS,ANA,IGAM-MG,-16.8106,-43.9133,,RIO DOS PORCOS,2015-11-01,,,,0
44630500,BARRA DO RIO VERDE,1,3750.0,44,CAPITÃO ENÉAS,MINAS GERAIS,ANA,SGB-CPRM,-16.1758,-43.7711,,RIO VERDE GRANDE,2013-10-01,,Ativo,RHN,0
44631000,MONTES CLAROS,1,,44,MONTES CLAROS,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.1751,-43.7721,540.0,RIO VERDE GRANDE,,,,,0
44634500,FAZENDA REATA,1,6114.0,44,CAPITÃO ENÉAS,MINAS GERAIS,ANA,SGB-CPRM,-16.065,-43.7306,494.0,RIO VERDE GRANDE,2019-04-01,,Ativo,RHN,0
44637900,AGRESTE,1,6888.0,44,SÃO JOÃO DA PONTE,MINAS GERAIS,ANA,SGB-CPRM,-15.9408,-43.6419,498.0,RIO VERDE GRANDE,2019-10-01,,Ativo,RHN,0
44640000,FAZENDA ALEGRE,1,9450.0,44,VERDELÂNDIA,MINAS GERAIS,ANA,SGB-CPRM,-15.7372,-43.5864,,RIO VERDE GRANDE,2002-12-01,,Ativo,RHN,0
44670000,COLÔNIA DO JAÍBA,1,12200.0,44,JAÍBA,MINAS GERAIS,ANA,SGB-CPRM,-15.3431,-43.6756,450.0,RIO VERDE GRANDE,1962-07-01,,Ativo,RHN,0
44730900,BICO DA PEDRA - ASSIEG,1,1930.0,44,JANAÚBA,MINAS GERAIS,ANA,IGAM-MG,-15.7492,-43.3092,540.0,RIO GORUTUBA,2020-09-01,,Ativo,Açudes Semiárido,0
44800000,AÇUDE ANGICAL,1,21.0,44,MONTE AZUL,MINAS GERAIS,IGAM-MG,IGAM-MG,-15.1564,-42.8247,,RIO TREMENDAL,2015-11-01,,,,0
44882000,AÇUDE COVA DA MANDIOCA,1,344.0,44,URANDI,BAHIA,ANA,INEMA-BA,-14.7664,-42.7944,,RIO COVA DE MANDIOCA,2000-01-01,,Manutenção,Açudes Semiárido,0
44882900,AÇUDE ESTREITO MONTANTE,1,,44,URANDI,BAHIA,INEMA-BA,INEMA-BA,-14.8458,-42.7586,,RIO VERDE PEQUENO,2015-09-01,,Ativo,Açudes Semiárido,0
44883000,AÇUDE DE ESTREITO,1,1637.0,44,URANDI,BAHIA,ANA,INEMA-BA,-14.8253,-42.8069,,RIO VERDE PEQUENO,2000-01-01,,Ativo,Açudes Semiárido,0
44907040,BICO DA PEDRA - JUSANTE,1,48.0,44,NOVA PORTEIRINHA,MINAS GERAIS,ANA,IGAM-MG,-15.83,-43.2644,545.0,RIO GORUTUBA,2020-09-01,,Ativo,Açudes Semiárido,0
44940000,GADO BRAVO (EX. BOCA DA CAATINGA NOVA),1,22900.0,44,GAMELEIRAS,MINAS GERAIS,ANA,SGB-CPRM,-14.9228,-43.5014,,RIO VERDE GRANDE,2008-06-01,,Ativo,RHN,0
45131000,SÃO GONÇALO,1,6020.0,45,MONTALVÂNIA,MINAS GERAIS,ANA,SGB-CPRM,-14.3136,-44.4594,449.0,RIO CARINHANHA,1945-08-01,,Ativo,Açudes Semiárido,0
45154000,PONTE DO FORTUNATO,1,1349.0,45,COCOS,BAHIA,INEMA-BA,INEMA-BA,-14.2347,-44.6217,,RIO ITAGUARI,2004-05-01,,Ativo,RHN,0
45170001,FAZENDA PORTO ALEGRE,1,5850.0,45,COCOS,BAHIA,ANA,SGB-CPRM,-14.2642,-44.5225,520.0,RIO ITAGUARI,1963-12-01,,,,0
45298000,CARINHANHA,1,254000.0,45,CARINHANHA,BAHIA,ANA,SGB-CPRM,-14.3042,-43.7631,427.0,RIO SÃO FRANCISCO,1927-09-01,,Ativo,RHN,0
45298900,AÇUDE CERAIMA MONTANTE,1,354.0,45,GUANAMBI,BAHIA,INEMA-BA,INEMA-BA,-14.2953,-42.6453,,RIO CARNAIBA DE DENTRO,2015-09-01,,Ativo,Açudes Semiárido,0
45299000,AÇUDE CERAIMA,1,,45,GUANAMBI,BAHIA,INEMA-BA,INEMA-BA,-14.2856,-42.6808,,RIO CARNAIBA DE DENTRO,2000-01-01,,Ativo,Açudes Semiárido,0
45299200,AÇUDE POÇO MAGRO,1,630.0,45,GUANAMBI,BAHIA,ANA,INEMA-BA,-14.2556,-42.8139,,RIO POÇO DO MAGRO,2000-01-01,,Manutenção,Açudes Semiárido,0
45470900,UHE SOBRADINHO MONTANTE 3,1,272600.0,45,BOM JESUS DA LAPA,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-13.2569,-43.4353,,RIO SÃO FRANCISCO,2012-03-01,,Ativo,Setor Elétrico,0
45480000,BOM JESUS DA LAPA,1,271000.0,45,BOM JESUS DA LAPA,BAHIA,ANA,SGB-CPRM,-13.2572,-43.435,420.0,RIO SÃO FRANCISCO,1940-08-01,,Ativo,RHN,0
45586000,PCH PRESIDENTE GOULART MONTANTE 2,1,3650.0,45,CORRENTINA,BAHIA,AFLUENTE,AFLUENTE,-13.3406,-44.6858,591.0,RIO DAS ÉGUAS OU CORRENTE,2012-05-01,,Ativo,Setor Elétrico,0
45588000,PCH PRESIDENTE GOULART MONTANTE 1,1,,45,CORRENTINA,BAHIA,AFLUENTE,AFLUENTE,-13.3408,-44.6414,,RIO DAS ÉGUAS OU CORRENTE,2011-08-01,,Ativo,Setor Elétrico,0
45590000,CORRENTINA,1,3900.0,45,CORRENTINA,BAHIA,ANA,SGB-CPRM,-13.3406,-44.6386,547.0,RIO CORRENTINA,1952-01-01,,Ativo,RHN,0
45595000,PCH PRESIDENTE GOULART BARRAMENTO,1,3880.0,45,CORRENTINA,BAHIA,AFLUENTE,AFLUENTE,-13.3389,-44.6328,568.0,RIO DAS ÉGUAS OU CORRENTE,2012-05-01,,Ativo,Setor Elétrico,0
45600000,PCH PRESIDENTE GOULART JUSANTE,1,3885.0,45,CORRENTINA,BAHIA,AFLUENTE,AFLUENTE,-13.3344,-44.6208,532.0,RIO DAS ÉGUAS OU CORRENTE,2011-08-01,,Ativo,Setor Elétrico,0
45701000,FAZENDA MORETE,1,1978.0,45,CORRENTINA,BAHIA,INEMA-BA,INEMA-BA,-13.2211,-45.1525,,RIO DO MEIO,2004-05-01,,Ativo,RHN,0
45740001,MOCAMBO,1,7950.0,45,CORRENTINA,BAHIA,ANA,SGB-CPRM,-13.2853,-44.5617,486.0,RIO DO MEIO,1977-01-01,,Ativo,CotaOnline,0
45760001,BEBEDOURO,1,1520.0,45,JABORANDI,BAHIA,INEMA-BA,INEMA-BA,-13.7369,-45.4639,,RIO ARROJADO,,,Ativo,RHN,0
45764900,FAZENDA CONQUISTA (RIO ARROJADO),1,,45,CORRENTINA,BAHIA,INEMA-BA,INEMA-BA,-13.6328,-45.0064,608.0,RIO ARROJADO,2020-06-01,,Ativo,RHN,0
45770000,ARROJADO,1,5540.0,45,CORRENTINA,BAHIA,ANA,SGB-CPRM,-13.4528,-44.5689,463.0,RIO ARROJADO,1952-10-01,,Ativo,RHN,0
45840000,GATOS,1,7130.0,45,JABORANDI,BAHIA,ANA,SGB-CPRM,-13.7122,-44.6383,581.0,RIO FORMOSO,1952-01-01,,Ativo,RHN,0
45850000,FAZENDA NOVA ESPERANÇA,1,735.0,45,JABORANDI,BAHIA,INEMA-BA,INEMA-BA,-13.9875,-45.3881,,RIO PRATUDÃO,2004-05-01,,Ativo,RHN,0
45863000,FAZENDA LAGOA DO CASAMENTO,1,1038.0,45,JABORANDI,BAHIA,INEMA-BA,INEMA-BA,-14.3972,-45.5197,793.0,RIO FORMOSO,2000-04-01,,Ativo,RHN,0
45880000,COLÔNIA DO FORMOSO,1,9550.0,45,CORIBE,BAHIA,ANA,SGB-CPRM,-13.5586,-44.3031,441.0,RIO FORMOSO,1972-04-01,,Ativo,RHN,0
45910001,SANTA MARIA DA VITÓRIA,1,29600.0,45,SANTA MARIA DA VITÓ,BAHIA,ANA,SGB-CPRM,-13.4006,-44.1989,432.0,RIO CORRENTE,1952-01-01,,Ativo,RHN,0
45960001,PORTO NOVO,1,31000.0,45,SANTANA,BAHIA,ANA,SGB-CPRM,-13.2914,-43.9089,420.0,RIO CORRENTE,1934-01-01,,Ativo,CotaOnline,0
46035001,GAMELEIRA,1,309540.0,46,SÍTIO DO MATO,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-12.8683,-43.3797,415.0,RIO SÃO FRANCISCO,1978-05-01,,,,0
46038000,AÇUDE MACAÚBAS,1,4739.0,46,MACAÚBAS,BAHIA,INEMA-BA,INEMA-BA,-13.0142,-42.5547,,RIO PARAMIRIM,2015-11-01,,Ativo,Açudes Semiárido,0
46150001,UHE SOBRADINHO MONTANTE 2,1,323000.0,46,IBOTIRAMA,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-12.1825,-43.2231,,RIO SÃO FRANCISCO,2016-02-01,,Ativo,Setor Elétrico,0
46160120,FAZENDA GRANDE,1,,46,MUQUÉM DO SÃO FRANC,BAHIA,DNIT,DNIT,-11.8808,-43.3278,415.0,RIO SÃO FRANCISCO,2022-01-01,,Ativo,Setores Regulados,0
46220000,FAZENDA CACHOEIRA,1,427.0,46,ÉRICO CARDOSO,BAHIA,INEMA-BA,INEMA-BA,-13.4194,-42.1611,,RIO PARAMIRIM,2000-02-01,,Ativo,RHN,0
46220900,AÇUDE ZABUMBÃO MONTANTE,1,428.0,46,ÉRICO CARDOSO,BAHIA,INEMA-BA,INEMA-BA,-13.4225,-42.1608,,RIO PARAMIRIM,2015-09-01,,Ativo,Açudes Semiárido,0
46230000,AÇUDE ZABUMBÃO,1,517.0,46,PARAMIRIM,BAHIA,ANA,INEMA-BA,-13.4356,-42.2106,,RIO PARAMIRIM,2000-05-01,,Manutenção,Açudes Semiárido,0
46230100,AÇUDE ZABUMBÃO JUSANTE,1,517.0,46,PARAMIRIM,BAHIA,ANA,INEMA-BA,-13.44,-42.2219,,RIO PARAMIRIM,2015-09-01,,Manutenção,Açudes Semiárido,0
46360000,MORPARÁ,1,345000.0,46,MORPARÁ,BAHIA,ANA,SGB-CPRM,-11.5583,-43.2825,399.0,RIO SÃO FRANCISCO,1945-11-01,,Ativo,RHN,0
46360001,UHE SOBRADINHO MONTANTE 1,1,344800.0,46,MORPARÁ,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-11.5583,-43.2825,,RIO SÃO FRANCISCO,2015-09-01,,Ativo,Setor Elétrico,0
46409990,PCH SANTA LUZIA MONTANTE 2,1,,46,SÃO DESIDÉRIO,BAHIA,SANTA-LUZIA,SANTA-LUZIA,-12.76,-45.1489,,RIO GRANDE,2022-03-01,,Ativo,Setor Elétrico,0
46411000,PCH SANTA LUZIA MONTANTE 1,1,,46,SÃO DESIDÉRIO,BAHIA,SANTA-LUZIA,SANTA-LUZIA,-12.6422,-45.0836,,RIO GRANDE,2022-03-01,,Ativo,Setor Elétrico,0
46413000,PCH SANTA LUZIA JUSANTE,1,,46,SÃO DESIDÉRIO,BAHIA,SANTA-LUZIA,SANTA-LUZIA,-12.5169,-45.0967,,RIO GRANDE,2022-03-01,,Ativo,Setor Elétrico,0
46415000,SÍTIO GRANDE,1,4950.0,46,SÃO DESIDÉRIO,BAHIA,ANA,SGB-CPRM,-12.4306,-45.0856,512.0,RIO GRANDE,1952-08-01,,Ativo,RHN,0
46417000,PONTE DO MOSQUITO,1,420.0,46,SÃO DESIDÉRIO,BAHIA,INEMA-BA,INEMA-BA,-12.6897,-45.8508,,RIO MOSQUITO,2001-08-01,,Ativo,RHN,0
46431000,FÊMEAS GRANDE,1,3726.0,46,SÃO DESIDÉRIO,BAHIA,INEMA-BA,INEMA-BA,-12.4722,-45.2514,,RIO DAS FÊMEAS,2001-06-01,,,,0
46440000,FÊMEAS GRANDE,1,3726.0,46,SÃO DESIDÉRIO,BAHIA,INEMA-BA,INEMA-BA,-12.4722,-45.2514,,RIO DAS FÊMEAS,2001-06-01,,,,0
46450500,PCH ALTO FÊMEAS 1 MONTANTE,1,6250.0,46,SÃO DESIDÉRIO,BAHIA,AFLUENTE,AFLUENTE,-12.4675,-45.2186,,RIO DAS FÊMEAS,2012-05-01,,Ativo,Setor Elétrico,0
46451000,PCH ALTO FÊMEAS 1 BARRAMENTO,1,6369.0,46,SÃO DESIDÉRIO,BAHIA,AFLUENTE,AFLUENTE,-12.4525,-45.1903,,RIO DAS FÊMEAS,2012-05-01,,Ativo,Setor Elétrico,0
46453000,PCH SÍTIO GRANDE BARRAMENTO,1,6150.0,46,SÃO DESIDÉRIO,BAHIA,SPE BAHIA,SPE BAHIA,-12.4456,-45.1656,587.0,RIO DAS FÊMEAS,2012-11-01,,Ativo,Setor Elétrico,0
46453500,PCH SÍTIO GRANDE JUSANTE,1,6533.0,46,SÃO DESIDÉRIO,BAHIA,SPE BAHIA,SPE BAHIA,-12.4286,-45.1528,538.0,RIO DAS FÊMEAS,2012-10-01,,Ativo,Setor Elétrico,0
46455000,DEROCAL,1,6350.0,46,SÃO DESIDÉRIO,BAHIA,ANA,SGB-CPRM,-12.4106,-45.1222,510.0,RIO DAS FÊMEAS,1969-10-01,,Ativo,RHN,0
46490000,FAZENDA COQUEIRO,1,4470.0,46,SÃO DESIDÉRIO,BAHIA,ANA,SGB-CPRM,-12.4044,-44.9531,497.0,RIO SÃO DESIDÉRIO,1967-11-01,,,,0
46527000,FAZENDA VEREDA NOVA,1,487.0,46,SÃO DESIDÉRIO,BAHIA,INEMA-BA,INEMA-BA,-12.8334,-45.3078,,RIO GADO BRAVO,2004-04-01,,Ativo,RHN,0
46543000,FAZENDA REDENÇÃO,1,5380.0,46,BARREIRAS,BAHIA,ANA,SGB-CPRM,-12.1358,-45.1033,474.0,RIO DE ONDAS,1966-09-01,,Ativo,RHN,0
46550000,BARREIRAS,1,24400.0,46,BARREIRAS,BAHIA,ANA,SGB-CPRM,-12.1525,-45.0094,437.0,RIO GRANDE,1934-04-01,,Ativo,RHN,0
46570500,FAZENDA VALE DO URSO,1,1782.0,46,LUÍS EDUARDO MAGALH,BAHIA,INEMA-BA,INEMA-BA,-11.9033,-45.6806,762.0,RIO DE JANEIRO,2004-05-01,,Ativo,RHN,0
46590000,NOVA VIDA - MONTANTE,1,7480.0,46,BARREIRAS,BAHIA,ANA,SGB-CPRM,-11.8561,-45.12,456.0,RIO BRANCO,1966-09-01,,Ativo,RHN,0
46610000,SÃO SEBASTIÃO,1,33100.0,46,ANGICAL,BAHIA,ANA,SGB-CPRM,-11.9794,-44.8772,424.0,RIO GRANDE,1972-04-01,,,,0
46650000,TAGUÁ,1,36000.0,46,COTEGIPE,BAHIA,ANA,SGB-CPRM,-11.7208,-44.5022,459.0,RIO GRANDE,1939-06-01,,Ativo,RHN,0
46760000,PONTE SÍTIO RIO BRANCO,1,3478.0,46,BARREIRAS,BAHIA,INEMA-BA,INEMA-BA,-11.8069,-45.1906,,RIO BRANCO,2004-04-01,,,,0
46770010,FAZENDA BOM JARDIM,1,6930.0,46,FORMOSA DO RIO PRET,BAHIA,INEMA-BA,INEMA-BA,-10.9936,-45.5278,499.0,RIO SAPÃO,,,Ativo,RHN,0
46782000,BURITIZINHO,1,1501.0,46,FORMOSA DO RIO PRET,BAHIA,INEMA-BA,INEMA-BA,-11.2114,-45.4108,,RIO DO OURO,2004-04-01,,Ativo,RHN,0
46783000,FAZENDA OURICURI/SASSAFRÁS,1,1501.0,46,FORMOSA DO RIO PRET,BAHIA,INEMA-BA,INEMA-BA,-10.6092,-45.8242,,RIO SASSAFRAS,2004-04-01,,Ativo,RHN,0
46830000,IBIPETUBA,1,17900.0,46,SANTA RITA DE CÁSSI,BAHIA,ANA,SGB-CPRM,-11.0058,-44.5242,432.0,RIO PRETO,1940-06-01,,Ativo,RHN,0
46870000,FAZENDA PORTO LIMPO,1,22000.0,46,MANSIDÃO,BAHIA,ANA,SGB-CPRM,-11.2356,-43.9494,414.0,RIO PRETO,1952-09-01,,Ativo,RHN,0
46902000,BOQUEIRÃO,1,65900.0,46,MANSIDÃO,BAHIA,ANA,SGB-CPRM,-11.345,-43.8261,401.0,RIO GRANDE,1933-08-01,,Ativo,RHN,0
46902010,UHE SOBRADINHO RIO GRANDE,1,154.0,46,MANSIDÃO,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-11.345,-43.8261,,RIO GRANDE,2023-11-01,,Ativo,Setor Elétrico,0
46998000,BARRA,1,425000.0,46,BARRA,BAHIA,ANA,SGB-CPRM,-11.0928,-43.1403,398.0,RIO SÃO FRANCISCO,1925-10-01,,Ativo,RHN,0
47016000,UHE SOBRADINHO XIQUE-XIQUE,1,498000.0,47,XIQUE-XIQUE,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-10.8169,-42.73,,RIO SÃO FRANCISCO,1981-12-01,,,,0
47120100,XIQUE-XIQUE,1,,47,PILÃO ARCADO,BAHIA,DNIT,DNIT,-10.8314,-42.7347,401.0,RIO SÃO FRANCISCO,2022-01-01,,Ativo,Setores Regulados,0
47143160,PASSAGEM,1,,47,PILÃO ARCADO,BAHIA,DNIT,DNIT,-10.0744,-42.4383,402.0,RIO SÃO FRANCISCO,2022-01-01,,Ativo,Setores Regulados,0
47160100,QUEIMADAS,1,,47,PILÃO ARCADO,BAHIA,DNIT,DNIT,-10.3986,-42.4789,397.0,RIO SÃO FRANCISCO,2022-01-01,,Ativo,Setores Regulados,0
47221000,FAZENDA ÁGUA QUENTE,1,1438.0,47,GENTIO DO OURO,BAHIA,INEMA-BA,INEMA-BA,-11.5483,-42.3361,,RIO VERDE,2000-07-01,,Ativo,RHN,0
47228900,AÇUDE MIRORÓS MONTANTE,1,1444.0,47,GENTIO DO OURO,BAHIA,INEMA-BA,INEMA-BA,-11.5508,-42.3364,,RIO VERDE,2015-09-01,,Ativo,Açudes Semiárido,0
47229000,AÇUDE MIRORÓS,1,1774.0,47,GENTIO DO OURO,BAHIA,ANA,INEMA-BA,-11.4589,-42.3461,,RIO VERDE,2000-01-01,,Manutenção,Açudes Semiárido,0
47229100,AÇUDE MIRORÓS JUSANTE,1,1774.0,47,GENTIO DO OURO,BAHIA,ANA,INEMA-BA,-11.4583,-42.3414,,RIO VERDE,2015-09-01,,Manutenção,Açudes Semiárido,0
47302002,PILÃO ARCADO,1,443100.0,47,PILÃO ARCADO,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-10.0717,-42.4322,,RIO SÃO FRANCISCO,1979-06-01,,,,0
47650002,SENTO SÉ,1,,47,SENTO SÉ,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-9.7311,-41.8569,,RIO SÃO FRANCISCO,1978-05-01,,,,0
47750080,UHE SOBRADINHO BARRAMENTO,1,498425.0,47,SOBRADINHO,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-9.4392,-40.8317,374.0,RIO SÃO FRANCISCO,1977-08-01,,Ativo,Setor Elétrico,0
47770000,UHE SOBRADINHO JUSANTE,1,498420.0,47,JUAZEIRO,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-9.4369,-40.8311,360.0,RIO SÃO FRANCISCO,1971-10-01,,,,0
47771000,UHE SOBRADINHO JUSANTE,1,498425.0,47,SOBRADINHO,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-9.45,-40.8,,RIO SÃO FRANCISCO,2008-10-01,,Ativo,Setor Elétrico,0
48020000,JUAZEIRO,1,516000.0,48,JUAZEIRO,BAHIA,ANA,SGB-CPRM,-9.4064,-40.5036,358.0,RIO SÃO FRANCISCO,1914-02-01,,Ativo,RHN,0
48030000,AÇUDE  POÇO DA PEDRA,1,1800.0,48,CASA NOVA,BAHIA,INEMA-BA,INEMA-BA,-9.0411,-41.025,,RIACHO BOA VISTA,2015-11-01,,,,0
48050000,AÇUDE  POÇÕES,1,1624.0,48,JUAZEIRO,BAHIA,ANA,INEMA-BA,-9.7492,-40.1714,,RIACHO DO POÇÃO,2015-11-01,,Manutenção,Açudes Semiárido,0
48055000,AÇUDE POÇÕES JUSANTE,1,1647.0,48,JUAZEIRO,BAHIA,INEMA-BA,INEMA-BA,-9.7478,-40.1733,,RIACHO DO POÇÃO,2015-11-01,,Ativo,Açudes Semiárido,0
48120000,AÇUDE PAU FERRO (Petrolina),1,,48,PETROLINA,PERNAMBUCO,CPRH-PE,CPRH-PE,-8.9733,-40.7297,,RIACHO DO TANQUE NOVO,2000-01-01,2023-12-01,,,0
48258000,AÇUDE PINHÕES,1,1077.0,48,JUAZEIRO,BAHIA,ANA,INEMA-BA,-9.5825,-39.8847,,RIO CURAÇÁ,2000-01-01,,Manutenção,Açudes Semiárido,0
48258100,AÇUDE PINHÕES JUSANTE,1,1077.0,48,JUAZEIRO,BAHIA,INEMA-BA,INEMA-BA,-9.5781,-39.885,,RIO CURAÇÁ,2015-09-01,,Ativo,Açudes Semiárido,0
48321000,SALGUEIRO - JUSANTE,1,205.0,48,VERDEJANTE,PERNAMBUCO,ANA,APAC-PE,-8.0314,-39.0619,437.0,RIACHO DO MEIO,2020-09-01,,Ativo,RHN,0
48330040,SACO II - JUSANTE,1,2569.0,48,SANTA MARIA DA BOA,PERNAMBUCO,ANA,APAC-PE,-8.5439,-40.1661,391.0,RIACHO DAS GARÇAS,2020-09-01,,Ativo,RHN,0
48376000,AÇUDE RANCHARIA,1,,48,ARARIPINA,PERNAMBUCO,APAC-PE,APAC-PE,-7.7144,-40.5894,,RIACHO BOM JARDIM,2000-01-01,,Ativo,Açudes Semiárido,0
48395500,MATA DE SÃO JOSÉ,1,555000.0,48,OROCÓ,PERNAMBUCO,ANA,SGB-CPRM,-8.5731,-39.4619,329.0,RIO SÃO FRANCISCO,2017-01-01,,Ativo,RHN,0
48398100,AÇUDE CHAPÉU JUSANTE,1,2920.0,48,PARNAMIRIM,PERNAMBUCO,ANA,APAC-PE,-8.0161,-39.5778,,RIACHO DA BRÍGIDA,2015-09-01,,,,0
48408000,AÇUDE CACHIMBO,1,423.0,48,PARNAMIRIM,PERNAMBUCO,ANA,APAC-PE,-7.9942,-39.7711,,RIACHO DO MOCAMBO,2000-01-01,,Ativo,Açudes Semiárido,0
48450020,ENTREMONTES - JUSANTE,1,5127.0,48,PARNAMIRIM,PERNAMBUCO,ANA,APAC-PE,-8.2314,-39.8972,374.0,RIACHO SÃO PEDRO,2020-09-01,,Ativo,Açudes Semiárido,0
48450100,AÇUDE ENTREMONTES JUSANTE,1,,48,PARNAMIRIM,PERNAMBUCO,APAC-PE,APAC-PE,-8.2361,-39.8936,,RIACHO SÃO PEDRO,2015-09-01,2023-12-01,,,0
48570000,UHE LUIZ GONZAGA (ITAPARICA) MONTANTE 4,1,510800.0,48,JUAZEIRO,BAHIA,AXIA NORDESTE,AXIA NORDESTE,-9.4064,-40.5033,,RIO SÃO FRANCISCO,2008-11-01,,Ativo,Setor Elétrico,0
48580000,UHE LUIZ GONZAGA (ITAPARICA) MONTANTE 3,1,529800.0,48,SANTA MARIA DA BOA,PERNAMBUCO,AXIA NORDESTE,AXIA NORDESTE,-8.8092,-39.8256,,RIO SÃO FRANCISCO,2009-12-01,,Ativo,Setor Elétrico,0
48590001,UHE LUIZ GONZAGA (ITAPARICA) MONTANTE 2,1,554700.0,48,BELÉM DE SÃO FRANCI,PERNAMBUCO,AXIA NORDESTE,AXIA NORDESTE,-8.6261,-39.245,,RIO SÃO FRANCISCO,2010-08-01,,Ativo,Setor Elétrico,0
48699001,UHE LUIZ GONZAGA (ITAPARICA) MONTANTE 1,1,564603.0,48,BELÉM DE SÃO FRANCI,PERNAMBUCO,AXIA NORDESTE,AXIA NORDESTE,-8.7658,-38.9631,,RIO SÃO FRANCISCO,1974-08-01,,Ativo,Setor Elétrico,0
48801500,AÇUDE BOA VISTA (ITAPETIM),1,56.0,48,ITAPETIM,PERNAMBUCO,APAC-PE,APAC-PE,-7.3694,-37.2186,,RIACHO DO BELÉM,2000-01-01,,Ativo,Açudes Semiárido,0
48840900,AÇUDE SERROTE,1,71.0,48,SÃO JOSÉ DO BELMONT,PERNAMBUCO,APAC-PE,APAC-PE,-7.7811,-38.8819,,RIACHO TAMBORIL,2006-04-01,,Ativo,Açudes Semiárido,0
48849500,AÇUDE ARRODEIO,1,,48,SÃO JOSÉ DO BELMONT,PERNAMBUCO,APAC-PE,APAC-PE,-7.8575,-38.7861,,RIACHO IPUEIRA,1955-05-01,,Ativo,Açudes Semiárido,0
