timestamp,Q_obs_1h,Q_pred_Base_1h,Q_pred_Base_Fixed_1h,Q_pred_Manning_1h,Q_obs_6h,Q_pred_Base_6h,Q_pred_Base_Fixed_6h,Q_pred_Manning_6h,Q_obs_24h,Q_pred_Base_24h,Q_pred_Base_Fixed_24h,Q_pred_Manning_24h,P_mean,Q_pred_Lumped_1h,Q_pred_Lumped_6h,Q_pred_Lumped_24h
2025-06-07 08:00:00,179.335,187.081,125.739,175.143,190.497,188.626,127.035,173.264,174.452,182.608,124.582,168.21,0.009,105.72768,106.01356,104.45871
2025-06-07 09:00:00,187.577,197.605,140.54,185.8,191.333,199.47,142.144,183.062,169.232,192.6,138.916,177.686,0.002,107.9211,108.290955,106.63591
2025-06-07 10:00:00,191.75,203.109,143.814,194.242,193.018,205.285,145.536,191.803,163.68,198.083,141.895,185.935,0.017,110.03078,110.4207,108.679054
2025-06-07 11:00:00,192.173,207.144,143.311,192.191,198.95,209.406,145.234,190.005,159.372,201.836,141.528,184.237,0.011,110.12664,110.54254,108.775536
2025-06-07 12:00:00,191.75,196.924,131.648,182.878,206.258,198.547,133.508,180.806,154.732,191.385,129.999,175.089,0.009,108.9763,109.39516,107.64861
2025-06-07 13:00:00,190.497,193.733,125.903,173.298,213.232,195.427,127.446,171.391,151.67,188.589,124.544,166.268,0.0,108.23041,108.6344,106.90185
2025-06-07 14:00:00,191.333,190.796,122.068,172.705,218.525,192.292,123.698,170.973,148.63,185.384,120.449,165.001,0.002,107.1145,107.56099,105.83012
2025-06-07 15:00:00,193.018,191.785,120.389,173.034,220.745,193.171,122.021,171.597,145.988,186.088,118.642,165.194,0.0,106.32456,106.7845,105.06246
2025-06-07 16:00:00,198.95,195.544,120.927,176.058,221.19,196.927,122.652,174.748,143.747,189.537,119.169,167.794,0.017,105.57927,106.04193,104.33231
2025-06-07 17:00:00,206.258,197.841,118.831,175.31,219.855,199.223,120.465,173.996,141.512,191.628,117.1,166.923,0.015,104.67728,105.13516,103.449585
2025-06-07 18:00:00,213.232,198.17,118.226,174.018,215.432,199.521,119.849,172.647,139.663,191.892,116.519,165.557,0.0,104.02883,104.483,102.81095
2025-06-07 19:00:00,218.525,198.713,118.15,173.649,210.602,200.042,119.778,172.23,137.46,192.388,116.463,165.094,0.0,103.388245,103.83724,102.18005
2025-06-07 20:00:00,220.745,198.76,118.281,174.207,205.822,200.109,119.925,172.676,134.908,192.437,116.598,165.514,0.0,102.74236,103.184364,101.543945
2025-06-07 21:00:00,221.19,196.328,117.255,171.536,201.518,197.569,118.875,169.937,132.732,190.081,115.605,162.92,0.003,102.08696,102.52237,100.89937
2025-06-07 22:00:00,219.855,193.452,116.705,169.473,195.977,194.611,118.316,167.771,130.575,187.349,115.078,160.882,0.0,101.50034,101.92885,100.321106
2025-06-07 23:00:00,215.432,190.235,116.115,166.868,190.92,191.314,117.707,165.012,129.143,184.326,114.519,158.378,0.0,100.997665,101.41948,99.8244
2025-06-08 00:00:00,210.602,185.989,115.237,163.604,186.327,186.974,116.795,161.618,126.652,180.312,113.661,155.272,0.003,100.59425,101.01036,99.423615
2025-06-08 01:00:00,205.822,181.807,114.75,160.66,180.965,182.71,116.295,158.575,124.185,176.356,113.186,152.444,0.0,100.24224,100.653366,99.07371
2025-06-08 02:00:00,201.518,177.508,114.321,157.507,174.452,178.332,115.856,155.324,122.082,172.302,112.768,149.431,0.0,99.86128,100.266045,98.69553
2025-06-08 03:00:00,195.977,175.471,115.288,155.551,169.232,176.271,116.847,153.291,120.692,170.459,113.77,147.653,0.0,99.437744,99.83421,98.27774
2025-06-08 04:00:00,190.92,169.858,114.13,151.011,163.68,170.568,115.676,148.623,119.305,165.106,112.601,143.271,0.0,98.79204,99.1786,97.64589
2025-06-08 05:00:00,186.327,165.324,113.485,147.72,159.372,165.957,115.012,145.3,117.243,160.826,111.971,140.145,0.0,97.9522,98.32547,96.82633
2025-06-08 06:00:00,180.965,161.324,112.85,144.73,154.732,161.907,114.358,142.263,115.533,157.059,111.344,137.308,0.0,96.90949,97.26598,95.81081
2025-06-08 07:00:00,174.452,157.77,112.161,142.159,151.67,158.322,113.644,139.654,114.17,153.719,110.667,134.879,0.0,95.66532,96.00207,94.60125
2025-06-08 08:00:00,169.232,154.267,111.377,138.598,148.63,154.793,112.834,136.05,112.82,150.427,109.896,131.562,0.0,93.72434,94.03212,92.71832
2025-06-08 09:00:00,163.68,149.066,108.725,137.917,145.988,149.585,110.052,135.356,111.808,145.546,107.293,130.907,0.0,90.83029,91.097,89.913124
2025-06-08 10:00:00,159.372,144.903,108.064,134.01,143.747,145.414,109.374,131.398,110.13,141.632,106.642,127.314,0.0,88.55565,88.78907,87.7056
2025-06-08 11:00:00,154.732,139.007,105.52,130.252,141.512,139.51,106.709,127.594,109.125,136.072,104.143,123.867,0.0,85.556656,85.74892,84.79633
2025-06-08 12:00:00,151.67,134.376,102.537,126.428,139.663,134.863,103.585,123.731,107.47,131.691,101.218,120.364,0.0,83.55609,83.71954,82.85232
2025-06-08 13:00:00,148.63,130.491,100.17,125.882,137.46,131.07,101.099,123.012,107.14,128.177,98.873,120.0,0.0,82.1682,82.30887,81.50205
2025-06-08 14:00:00,145.988,126.74,96.772,122.986,134.908,127.259,97.57,120.095,106.15,124.51,95.52,117.339,0.0,81.23097,81.394844,80.615524
2025-06-08 15:00:00,143.747,123.347,94.603,122.175,132.732,123.876,95.311,119.274,105.16,121.326,93.385,116.708,0.0,80.728424,80.897385,80.14308
2025-06-08 16:00:00,141.512,119.555,91.327,118.036,130.575,119.947,91.935,115.221,104.18,117.572,90.212,112.785,0.002,80.33087,80.50014,79.766014
2025-06-08 17:00:00,139.663,116.405,90.396,117.435,129.143,116.815,90.958,114.617,103.53,114.628,89.273,112.318,0.035,80.075356,80.241455,79.52441
2025-06-08 18:00:00,137.46,112.918,88.72,115.972,126.652,113.281,89.224,113.168,102.88,111.259,87.635,110.985,0.006,79.84805,80.010315,79.30806
2025-06-08 19:00:00,134.908,109.9,86.814,112.791,124.185,110.171,87.261,110.008,102.23,108.298,85.806,107.987,0.186,79.58859,79.74653,79.058846
2025-06-08 20:00:00,132.732,107.533,85.887,111.115,122.082,107.756,86.3,108.334,100.93,106.013,84.907,106.422,2.15,79.34311,79.4955,78.82164
2025-06-08 21:00:00,130.575,105.381,85.22,110.213,120.692,105.569,85.606,107.419,100.93,103.936,84.261,105.6,5.64,79.09573,79.24199,78.58156
2025-06-08 22:00:00,129.143,103.453,84.757,109.931,119.305,103.613,85.122,107.121,99.97,102.075,83.818,105.364,0.76,78.84512,78.98509,78.337746
2025-06-08 23:00:00,126.652,101.698,84.392,109.894,117.243,101.836,84.739,107.067,99.65,100.383,83.47,105.361,0.032,78.58486,78.718216,78.084114
2025-06-09 00:00:00,124.185,100.159,84.094,109.919,115.533,100.281,84.428,107.075,98.69,98.903,83.186,105.413,0.007,78.31085,78.43726,77.81641
2025-06-09 01:00:00,122.082,98.66,83.754,109.732,114.17,98.769,84.075,106.875,98.37,97.467,82.858,105.263,0.032,78.01977,78.138885,77.53156
2025-06-09 02:00:00,120.692,97.611,83.509,109.535,112.82,97.713,83.825,106.668,97.09,96.464,82.62,105.092,0.01,77.72829,77.83998,77.246284
2025-06-09 03:00:00,119.305,96.738,83.262,109.116,111.808,96.838,83.579,106.24,96.145,95.637,82.374,104.709,0.011,77.43303,77.53737,76.95688
2025-06-09 04:00:00,117.243,96.095,83.032,108.537,110.13,96.192,83.35,105.662,95.83,95.027,82.146,104.164,0.005,77.12121,77.218124,76.65129
2025-06-09 05:00:00,115.533,95.664,82.856,107.836,109.125,95.762,83.181,104.967,95.83,94.626,81.97,103.5,0.08,76.79427,76.88261,76.33034
2025-06-09 06:00:00,114.17,95.358,82.726,107.086,107.47,95.459,83.058,104.227,95.83,94.345,81.839,102.791,0.303,76.44429,76.52439,75.98711
2025-06-09 07:00:00,112.82,95.149,82.633,106.36,107.14,95.254,82.972,103.514,95.83,94.159,81.747,102.106,2.329,76.08334,76.15509,75.63275
2025-06-09 08:00:00,111.808,95.007,82.57,105.704,106.15,95.116,82.917,102.871,94.57,94.037,81.685,101.49,1.451,75.718636,75.78202,75.27519
2025-06-09 09:00:00,110.13,94.927,82.533,105.158,105.16,95.041,82.886,102.338,94.57,93.974,81.651,100.981,0.25,75.35237,75.407074,74.91575
2025-06-09 10:00:00,109.125,94.888,82.515,104.756,104.18,95.007,82.873,101.948,94.57,93.951,81.638,100.612,0.17,75.00442,75.05028,74.57357
2025-06-09 11:00:00,107.47,94.856,82.489,104.485,103.53,94.977,82.849,101.687,93.31,93.932,81.618,100.37,0.405,74.6806,74.71832,74.255356
2025-06-09 12:00:00,107.14,94.813,82.436,104.294,102.88,94.936,82.796,101.504,93.31,93.902,81.573,100.204,0.58,74.389,74.418915,73.96832
2025-06-09 13:00:00,106.15,94.762,82.356,104.089,102.23,94.886,82.712,101.309,93.31,93.863,81.502,100.022,0.252,74.128685,74.15054,73.711205
2025-06-09 14:00:00,105.16,94.816,81.747,103.126,100.93,94.942,82.098,100.385,92.07,93.911,80.887,99.115,0.158,73.71078,73.75871,73.325356
2025-06-09 15:00:00,104.18,94.766,81.27,102.547,100.93,94.89,81.616,99.849,92.07,93.864,80.427,98.587,0.032,73.562195,73.618675,73.193985
2025-06-09 16:00:00,103.53,94.651,80.907,102.157,99.97,94.769,81.245,99.499,91.76,93.751,80.081,98.238,0.01,73.55579,73.61579,73.19589
2025-06-09 17:00:00,102.88,94.509,80.645,101.913,99.65,94.621,80.972,99.293,91.14,93.612,79.834,98.028,0.002,73.62697,73.688194,73.27076
2025-06-09 18:00:00,102.23,94.413,80.545,101.771,98.69,94.519,80.864,99.186,90.83,93.521,79.751,97.922,0.003,73.73241,73.79383,73.37765
2025-06-09 19:00:00,100.93,94.272,80.456,101.884,98.37,94.376,80.762,99.324,90.83,93.378,79.673,98.059,0.032,73.84895,73.91033,73.49396
2025-06-09 20:00:00,100.93,94.171,80.433,102.068,97.09,94.266,80.729,99.544,90.83,93.276,79.663,98.258,0.0,73.99342,74.05446,73.63664
2025-06-09 21:00:00,99.97,93.899,80.432,102.255,96.145,93.984,80.719,99.763,89.908,93.01,79.673,98.464,0.096,74.16871,74.229164,73.80795
2025-06-09 22:00:00,99.65,93.607,80.466,102.451,95.83,93.681,80.746,99.99,89.6,92.724,79.716,98.676,0.145,74.366646,74.42683,74.00097
2025-06-09 23:00:00,98.69,93.092,80.935,102.224,95.83,93.17,81.227,99.813,89.908,92.241,80.158,98.529,0.008,74.56946,74.62905,74.198074
2025-06-10 00:00:00,98.37,92.588,80.794,102.571,95.83,92.641,81.071,100.162,89.908,91.741,80.043,98.876,0.079,74.71157,74.770294,74.33564
2025-06-10 01:00:00,97.09,92.324,80.916,102.989,95.83,92.368,81.19,100.594,89.6,91.488,80.173,99.284,0.055,74.76278,74.818794,74.38354
2025-06-10 02:00:00,96.145,92.098,81.103,103.425,94.57,92.137,81.378,101.038,89.6,91.272,80.362,99.705,0.0,74.69525,74.747574,74.31621
2025-06-10 03:00:00,95.83,91.919,81.321,103.86,94.57,91.96,81.597,101.481,88.677,91.104,80.578,100.123,0.036,74.50776,74.555016,74.13162
2025-06-10 04:00:00,95.83,91.768,81.527,104.221,94.57,91.815,81.806,101.848,88.37,90.965,80.782,100.468,0.003,74.214134,74.25482,73.84303
2025-06-10 05:00:00,95.83,90.384,81.949,101.234,93.31,90.398,82.237,98.873,88.37,89.659,81.195,97.739,0.0,73.60202,73.633224,73.245056
2025-06-10 06:00:00,95.83,88.237,80.535,96.75,93.31,88.193,80.785,94.413,88.067,87.636,79.825,93.633,0.008,73.08362,73.10591,72.73742
2025-06-10 07:00:00,94.57,89.148,80.5,98.832,93.31,89.147,80.747,96.489,88.37,88.512,79.794,95.545,0.007,72.69074,72.70578,72.35201
2025-06-10 08:00:00,94.57,88.241,80.317,96.753,92.07,88.222,80.557,94.423,88.37,87.67,79.619,93.64,0.019,72.34006,72.34768,72.00697
2025-06-10 09:00:00,94.57,87.747,80.333,96.963,92.07,87.722,80.57,94.634,88.37,87.219,79.64,93.833,0.0,72.09256,72.09427,71.76248
2025-06-10 10:00:00,93.31,86.897,80.082,94.992,91.76,86.85,80.309,92.676,87.765,86.431,79.4,92.027,0.002,71.851395,71.84674,71.52371
2025-06-10 11:00:00,93.31,87.038,80.33,95.548,91.14,87.002,80.559,93.227,87.16,86.581,79.645,92.538,0.0,71.65906,71.6489,71.33287
2025-06-10 12:00:00,93.31,87.116,80.591,96.061,90.83,87.087,80.822,93.735,87.16,86.673,79.899,93.011,0.006,71.49246,71.47684,71.16688
2025-06-10 13:00:00,92.07,86.614,80.686,95.287,90.83,86.568,80.916,92.963,87.16,86.214,79.994,92.299,0.011,71.334656,71.313484,71.00938
2025-06-10 14:00:00,92.07,86.849,80.501,94.917,90.83,86.804,80.736,92.605,87.16,86.443,79.788,91.94,0.0,71.02679,71.03266,70.72905
2025-06-10 15:00:00,91.76,87.396,80.491,95.097,89.908,87.351,80.731,92.822,87.16,86.993,79.778,92.136,0.001,71.00086,71.01635,70.71571
2025-06-10 16:00:00,91.14,89.013,81.757,95.275,89.6,88.976,81.977,92.999,87.16,88.575,81.017,92.353,0.001,71.17679,71.19717,70.89488
2025-06-10 17:00:00,90.83,88.325,81.272,95.558,89.908,88.297,81.548,93.254,87.16,87.928,80.532,92.594,0.004,71.37275,71.39739,71.09163
2025-06-10 18:00:00,90.83,89.062,82.164,97.132,89.908,89.023,82.51,94.757,87.16,88.692,81.393,94.165,0.0,71.68338,71.71028,71.397804
2025-06-10 19:00:00,90.83,90.547,83.649,98.665,89.6,90.501,83.973,96.116,87.16,90.248,82.765,95.866,0.0,72.298935,72.32659,72.001686
2025-06-10 20:00:00,89.908,90.302,83.12,96.265,89.6,90.241,83.364,93.548,87.16,89.935,82.324,93.62,0.0,72.83034,72.862625,72.5235
2025-06-10 21:00:00,89.6,93.63,84.851,94.806,88.677,93.556,84.982,92.039,87.16,93.111,84.102,92.229,0.0,73.465515,73.50139,73.144646
2025-06-10 22:00:00,89.908,92.634,82.517,95.636,88.37,92.569,82.769,92.938,87.16,92.116,81.826,92.837,0.0,73.940125,73.98231,73.60796
2025-06-10 23:00:00,89.908,93.235,82.331,97.016,88.37,93.179,82.594,94.438,87.16,92.664,81.57,94.192,0.0,74.42363,74.469925,74.07676
2025-06-11 00:00:00,89.6,95.231,82.532,97.752,88.067,95.229,82.846,95.238,86.855,94.562,81.743,94.873,0.007,74.96435,75.01482,74.60053
2025-06-11 01:00:00,89.6,98.087,82.777,97.872,88.37,98.166,83.134,95.408,85.94,97.274,81.963,94.988,0.0,75.55051,75.60568,75.16782
2025-06-11 02:00:00,88.677,98.975,83.726,97.272,88.37,99.094,84.147,94.798,85.94,98.177,82.899,94.557,0.007,76.14365,76.20257,75.741425
2025-06-11 03:00:00,88.37,98.617,83.157,96.259,88.37,98.731,83.588,93.861,84.74,97.818,82.302,93.638,0.007,76.60613,76.668655,76.18777
2025-06-11 04:00:00,88.37,99.71,83.834,96.898,87.765,99.842,84.289,94.572,85.04,98.861,82.994,94.213,0.0,77.01779,77.08181,76.584076
2025-06-11 05:00:00,88.067,99.493,83.696,96.588,87.16,99.637,84.156,94.244,84.44,98.629,82.834,93.861,0.0,77.10687,77.17021,76.66662
2025-06-11 06:00:00,88.37,99.238,83.229,94.13,87.16,99.373,83.683,91.846,84.74,98.389,82.372,91.609,0.0,76.90994,76.96855,76.47092
2025-06-11 07:00:00,88.37,99.453,83.635,92.372,87.16,99.597,84.101,90.117,84.74,98.595,82.759,89.985,0.0,76.51685,76.56828,76.08415
2025-06-11 08:00:00,88.37,100.098,86.479,96.263,87.16,100.242,87.001,93.926,84.74,99.238,85.561,93.556,0.007,75.626724,75.66502,75.21462
2025-06-11 09:00:00,87.765,101.424,86.416,97.724,87.16,101.565,86.888,95.251,84.14,100.56,85.525,94.932,0.0,74.82335,74.84906,74.42942
2025-06-11 10:00:00,87.16,113.491,91.316,114.971,87.16,113.359,91.336,112.17,83.54,112.315,90.487,112.616,0.0,76.241005,76.25438,75.81106
2025-06-11 11:00:00,87.16,106.593,84.179,108.182,87.16,106.728,84.374,105.555,83.54,105.413,83.336,105.012,0.0,76.83078,76.86293,76.38954
2025-06-11 12:00:00,87.16,104.229,83.072,105.886,87.16,104.363,83.268,103.501,83.243,103.107,82.284,102.748,0.0,77.13432,77.16872,76.677734
2025-06-11 13:00:00,87.16,104.466,84.166,105.046,87.16,104.645,84.429,102.695,82.35,103.358,83.358,101.839,0.0,77.18937,77.222374,76.72472
2025-06-11 14:00:00,87.16,104.979,84.896,102.646,87.16,105.186,85.236,100.316,82.35,103.855,84.032,99.507,0.0,76.86634,76.92975,76.42978
2025-06-11 15:00:00,87.16,104.752,85.058,101.688,87.16,104.963,85.449,99.361,82.35,103.65,84.151,98.549,0.0,76.57849,76.65088,76.16149
2025-06-11 16:00:00,87.16,104.454,82.619,102.263,87.16,104.667,82.986,99.913,82.35,103.374,81.687,99.003,0.0,76.41878,76.49449,76.012474
2025-06-11 17:00:00,87.16,103.438,78.195,99.449,87.16,103.631,78.483,97.113,82.055,102.409,77.244,96.393,0.0,76.21427,76.28953,75.81791
2025-06-11 18:00:00,87.16,103.659,75.301,98.261,86.855,103.868,75.538,95.918,82.055,102.62,74.329,95.261,0.0,76.177795,76.25339,75.78469
2025-06-11 19:00:00,87.16,104.186,73.966,97.336,85.94,104.418,74.18,94.983,82.055,103.119,72.973,94.373,0.0,76.099304,76.17408,75.709526
2025-06-11 20:00:00,87.16,104.348,72.147,98.398,85.94,104.623,72.319,96.007,81.17,103.292,71.121,95.345,0.0,75.82893,75.899345,75.446724
2025-06-11 21:00:00,87.16,103.499,68.982,98.4,84.74,103.74,69.093,95.988,81.76,102.459,68.012,95.289,0.0,75.11584,75.177124,74.75266
2025-06-11 22:00:00,87.16,102.076,66.932,97.566,85.04,102.279,67.006,95.143,80.875,101.087,66.014,94.482,0.0,74.20549,74.25611,73.86605
2025-06-11 23:00:00,86.855,101.043,65.5,97.244,84.44,101.214,65.555,94.814,81.17,100.087,64.616,94.129,0.0,73.33457,73.37438,73.01649
2025-06-12 00:00:00,85.94,100.573,64.062,97.102,84.74,100.713,64.079,94.677,81.17,99.625,63.223,93.96,0.0,72.53829,72.56744,72.23906
2025-06-12 01:00:00,85.94,98.951,61.215,96.745,84.74,99.056,61.227,94.295,80.875,98.055,60.451,93.555,0.0,71.35104,71.366745,71.08035
2025-06-12 02:00:00,84.74,96.776,58.706,92.29,84.74,96.821,58.705,89.907,80.875,95.968,58.007,89.464,0.003,69.886284,69.88638,69.65054
2025-06-12 03:00:00,85.04,94.843,56.678,93.026,84.14,94.82,56.656,90.674,81.17,94.136,55.995,90.142,0.0,68.57133,68.5563,68.36601
2025-06-12 04:00:00,84.44,91.83,56.299,91.288,83.54,91.73,56.26,88.869,81.17,91.234,55.681,88.433,0.0,67.42221,67.39537,67.24216
2025-06-12 05:00:00,84.74,88.923,55.922,92.722,83.54,88.742,55.88,90.306,81.17,88.455,55.293,89.752,0.0,66.27469,66.236206,66.118904
2025-06-12 06:00:00,84.74,85.515,55.668,93.026,83.243,85.235,55.623,90.623,81.17,85.219,55.038,90.045,0.0,65.49472,65.447815,65.353645
2025-06-12 07:00:00,84.74,84.752,55.144,93.516,82.35,84.452,55.099,91.114,81.17,84.492,54.523,90.504,0.0,65.15714,65.10523,65.02018
2025-06-12 08:00:00,84.14,82.323,54.702,87.541,82.35,81.952,54.651,85.24,81.76,82.19,54.078,85.072,0.0,64.86272,64.80608,64.728714
2025-06-12 09:00:00,83.54,82.302,54.455,86.916,82.35,81.938,54.399,84.619,82.35,82.162,53.847,84.5,0.005,64.52068,64.458664,64.39037
2025-06-12 10:00:00,83.54,82.928,54.304,87.02,82.35,82.582,54.244,84.728,82.35,82.758,53.697,84.603,0.005,64.242714,64.175804,64.1147
2025-06-12 11:00:00,83.243,83.449,54.176,85.485,82.055,83.121,54.11,83.22,82.647,83.254,53.572,83.209,0.001,63.96506,63.892982,63.839256
2025-06-12 12:00:00,82.35,81.944,53.889,86.403,82.055,81.573,53.817,84.121,83.54,81.822,53.292,84.055,0.001,63.605015,63.527184,63.483383
2025-06-12 13:00:00,82.35,81.82,53.635,84.808,82.055,81.447,53.557,82.551,83.54,81.704,53.046,82.603,0.018,63.294685,63.2111,63.17596
2025-06-12 14:00:00,82.35,80.526,53.395,81.72,81.17,80.137,53.322,79.528,84.14,80.478,52.769,79.789,0.006,62.89602,62.83627,62.80377
2025-06-12 15:00:00,82.35,80.06,53.152,80.601,81.76,79.668,53.078,78.436,84.14,80.026,52.536,78.791,0.004,62.73696,62.68559,62.658325
2025-06-12 16:00:00,82.055,78.159,52.981,80.068,80.875,77.715,52.905,77.918,84.74,78.199,52.372,78.326,0.015,62.660633,62.612568,62.58949
2025-06-12 17:00:00,82.055,76.973,52.724,78.384,81.17,76.479,52.638,76.257,84.74,77.044,52.152,76.773,0.305,62.651527,62.60523,62.584244
2025-06-12 18:00:00,82.055,76.639,52.807,78.748,81.17,76.142,52.721,76.627,84.74,76.728,52.211,77.124,0.027,62.714325,62.668648,62.648067
2025-06-12 19:00:00,81.17,76.044,52.613,76.567,80.875,75.517,52.515,74.478,84.74,76.137,52.056,75.116,0.026,62.743893,62.69853,62.678394
2025-06-12 20:00:00,81.76,76.126,52.392,76.795,80.875,75.586,52.294,74.718,84.74,76.228,51.813,75.332,0.002,62.807205,62.76119,62.74076
2025-06-12 21:00:00,80.875,76.88,52.248,77.579,81.17,76.462,52.183,75.471,85.34,77.154,51.517,76.207,0.0,63.03199,62.983585,62.961803
2025-06-12 22:00:00,81.17,76.823,50.827,73.399,81.17,76.332,50.616,71.105,85.94,77.354,49.967,72.205,0.002,63.70842,63.654263,63.627693
2025-06-12 23:00:00,81.17,77.491,49.636,72.693,81.17,76.832,49.372,70.046,85.94,78.007,48.762,71.653,0.003,64.491165,64.43542,64.400665
2025-06-13 00:00:00,80.875,82.848,48.578,76.79,81.17,81.941,48.221,73.906,85.64,83.055,47.773,76.375,0.027,65.51765,65.459694,65.4124
2025-06-13 01:00:00,80.875,87.913,50.835,82.317,81.17,86.924,50.452,79.752,85.34,87.951,50.035,82.336,0.042,67.12099,67.05764,66.99079
2025-06-13 02:00:00,81.17,82.622,46.925,75.256,81.76,81.798,46.809,72.985,85.94,82.484,46.428,74.807,0.034,67.48149,67.432846,67.35165
2025-06-13 03:00:00,81.17,81.346,46.728,73.031,82.35,80.475,46.666,70.781,85.04,81.226,46.372,72.634,0.017,67.66447,67.61819,67.526794
2025-06-13 04:00:00,81.17,82.918,48.09,75.587,82.35,81.983,48.028,73.29,84.74,82.868,47.605,75.208,0.0,68.06603,68.01734,67.915726
2025-06-13 05:00:00,81.17,82.883,46.099,74.783,82.647,81.878,46.117,72.833,84.74,82.788,45.725,74.701,0.015,68.44339,68.394104,68.282845
2025-06-13 06:00:00,81.17,83.916,44.925,70.342,83.54,82.929,44.939,68.711,84.74,83.699,44.717,70.639,0.009,68.58698,68.53859,68.420944
2025-06-13 07:00:00,81.76,82.348,44.026,66.875,83.54,81.439,44.051,65.456,84.74,82.079,43.905,67.068,0.0,68.40102,68.35444,68.233635
2025-06-13 08:00:00,82.35,81.509,44.517,67.932,84.14,80.607,44.512,66.543,84.74,81.27,44.297,68.015,0.003,68.18519,68.137535,68.015236
2025-06-13 09:00:00,82.35,79.638,45.166,65.039,84.14,78.749,45.155,63.756,83.84,79.473,44.876,65.32,0.008,67.883,67.83273,67.71235
2025-06-13 10:00:00,82.647,78.558,45.904,64.461,84.74,77.677,45.91,63.217,83.54,78.424,45.556,64.721,0.002,67.58361,67.53039,67.4119
2025-06-13 11:00:00,83.54,78.09,46.635,65.572,84.74,77.214,46.667,64.301,83.54,77.968,46.253,65.693,0.001,67.32176,67.265724,67.1487
2025-06-13 12:00:00,83.54,77.496,47.303,66.331,84.74,76.628,47.363,65.036,82.945,77.391,46.9,66.338,0.0,66.967354,66.907005,66.7949
2025-06-13 13:00:00,84.14,76.854,47.917,67.277,84.74,75.997,48.002,65.942,82.35,76.765,47.499,67.15,0.0,66.63723,66.572624,66.46535
2025-06-13 14:00:00,84.14,75.967,48.251,65.141,84.74,75.124,48.359,63.87,82.35,75.895,47.805,65.129,0.0,66.17032,66.13248,66.02554
2025-06-13 15:00:00,84.74,75.166,48.207,64.39,85.34,74.324,48.328,63.151,82.35,75.135,47.734,64.425,0.0,65.949585,65.92051,65.818665
2025-06-13 16:00:00,84.74,73.841,48.541,64.27,85.94,73.025,48.678,62.982,81.17,73.823,48.095,64.205,0.0,65.835495,65.81159,65.71163
2025-06-13 17:00:00,84.74,72.689,48.93,63.015,85.94,71.883,49.08,61.783,81.17,72.703,48.465,63.054,0.007,65.732635,65.71119,65.61313
2025-06-13 18:00:00,84.74,71.955,49.283,63.622,85.64,71.159,49.443,62.347,81.17,71.989,48.805,63.571,0.002,65.66807,65.64785,65.55074
2025-06-13 19:00:00,84.74,71.382,49.602,62.821,85.34,70.57,49.77,61.569,80.285,71.442,49.102,62.845,0.0,65.590546,65.57013,65.474686
2025-06-13 20:00:00,85.34,70.476,49.703,60.734,85.94,69.662,49.872,59.549,79.99,70.564,49.201,60.92,0.0,65.47919,65.458046,65.36542
2025-06-13 21:00:00,85.94,69.472,49.883,61.079,85.04,68.671,50.053,59.845,79.99,69.576,49.396,61.17,0.0,65.31193,65.289764,65.20031
2025-06-13 22:00:00,85.94,68.602,50.084,61.225,84.74,67.799,50.252,59.966,79.99,68.731,49.587,61.278,0.0,65.11923,65.09559,65.01011
2025-06-13 23:00:00,85.64,68.003,50.215,61.336,84.74,67.189,50.383,60.041,78.83,68.156,49.708,61.353,0.0,64.94134,64.915306,64.83357
2025-06-14 00:00:00,85.34,67.277,50.276,61.645,84.74,66.468,50.438,60.305,78.83,67.445,49.776,61.608,0.017,64.74605,64.71784,64.639984
2025-06-14 01:00:00,85.94,66.745,50.311,62.063,84.74,65.932,50.465,60.68,78.83,66.928,49.807,61.958,0.0,64.54047,64.50978,64.43604
2025-06-14 02:00:00,85.04,66.523,50.31,61.964,84.74,65.71,50.454,60.559,78.537,66.715,49.802,61.844,0.0,64.33185,64.29802,64.2285
2025-06-14 03:00:00,84.74,66.431,50.591,62.121,83.84,65.606,50.711,60.684,77.952,66.646,50.088,61.984,0.0,64.145256,64.10815,64.04283
2025-06-14 04:00:00,84.74,66.343,50.085,61.965,83.54,65.524,50.199,60.488,77.952,66.545,49.586,61.782,0.003,63.912266,63.871853,63.8115
2025-06-14 05:00:00,84.74,65.669,49.941,62.093,83.54,64.845,50.04,60.595,77.952,65.889,49.444,61.876,0.0,63.666874,63.622517,63.567383
2025-06-14 06:00:00,84.74,65.044,49.808,62.149,82.945,64.213,49.893,60.627,77.952,65.28,49.313,61.896,0.0,63.4073,63.359035,63.309708
2025-06-14 07:00:00,84.74,65.215,49.657,62.009,82.35,64.385,49.727,60.473,77.66,65.451,49.165,61.741,0.011,63.141087,63.088104,63.04518
2025-06-14 08:00:00,83.84,64.674,49.495,62.104,82.35,63.836,49.548,60.544,77.66,64.923,49.006,61.804,0.0,62.873875,62.81667,62.780045
2025-06-14 09:00:00,83.54,64.178,49.333,62.247,82.35,63.333,49.369,60.662,77.66,64.438,48.849,61.917,0.005,62.612144,62.54999,62.519665
2025-06-14 10:00:00,83.54,63.726,49.174,62.437,81.17,62.875,49.192,60.826,77.372,63.996,48.694,62.077,0.0,62.369884,62.30296,62.278633
2025-06-14 11:00:00,82.945,63.601,49.112,62.545,81.17,62.784,49.125,60.861,77.372,63.977,48.544,62.261,0.0,62.224705,62.15185,62.13282
