timestamp,Q_obs,Q_sim_Base_Fixed,Q_sim_Lumped,Q_sim_Manning_Fixed,P_mean
2025-03-31 01:00:00,82.945,71.156624,87.253235,79.42935,
2025-03-31 02:00:00,82.35,70.32594,86.91017,78.42068,
2025-03-31 03:00:00,81.76,71.96177,87.25281,78.5148,
2025-03-31 04:00:00,81.17,71.927124,87.8705,77.70367,
2025-03-31 05:00:00,81.17,71.60516,88.91709,79.345215,
2025-03-31 06:00:00,81.17,71.30166,87.356186,78.96709,
2025-03-31 07:00:00,81.17,70.71879,88.05091,77.87265,
2025-03-31 08:00:00,81.17,73.57969,88.61746,78.67637,
2025-03-31 09:00:00,82.35,73.85887,88.05838,81.182724,
2025-03-31 10:00:00,82.6475,71.33287,87.77144,79.33521,
2025-03-31 11:00:00,83.54,72.35093,88.66892,79.38955,
2025-03-31 12:00:00,84.14,70.32383,88.69783,76.77499,
2025-03-31 13:00:00,84.74,71.83465,87.9765,77.49065,
2025-03-31 14:00:00,85.64,72.225296,86.85113,76.63626,
2025-03-31 15:00:00,85.64,71.277565,87.22458,79.923836,
2025-03-31 16:00:00,85.04,69.983665,88.14676,76.733086,
2025-03-31 17:00:00,84.74,71.515724,87.71854,76.49907,
2025-03-31 18:00:00,83.54,70.92458,86.21153,78.51715,
2025-03-31 19:00:00,83.54,70.0122,86.77818,78.6731,
2025-03-31 20:00:00,83.54,70.39219,87.35606,76.869125,
2025-03-31 21:00:00,83.54,71.225815,86.74725,76.423645,
2025-03-31 22:00:00,84.74,70.21909,86.75709,77.674965,
2025-03-31 23:00:00,86.55,68.05102,85.9375,77.2142,
2025-04-01 00:00:00,88.375,70.43207,86.57395,78.14013,
2025-04-01 01:00:00,91.1425,75.771255,89.53956,86.14058,
2025-04-01 02:00:00,93.94,74.769356,89.23149,83.22471,
2025-04-01 03:00:00,96.145,76.88235,89.56793,84.397446,
2025-04-01 04:00:00,97.09,76.2381,90.158554,82.86463,
2025-04-01 05:00:00,98.37,75.94545,91.25285,85.519356,
2025-04-01 06:00:00,98.37,75.58559,89.65576,83.698944,
2025-04-01 07:00:00,98.05,75.632675,90.35533,83.850494,
2025-04-01 08:00:00,96.775,78.34312,90.95395,84.22919,
2025-04-01 09:00:00,95.2,79.14204,90.30786,86.82872,
2025-04-01 10:00:00,93.94,75.95664,90.09863,84.56322,
2025-04-01 11:00:00,93.0,76.93644,91.014565,84.55028,
2025-04-01 12:00:00,91.14,75.884605,91.00868,82.43278,
2025-04-01 13:00:00,88.985,76.671585,90.340744,83.5024,
2025-04-01 14:00:00,87.4625,76.83279,89.14006,83.30395,
2025-04-01 15:00:00,86.55,76.06684,89.5235,85.377884,
2025-04-01 16:00:00,85.94,75.2529,90.45017,82.63959,
2025-04-01 17:00:00,,76.32053,89.96854,82.7103,
2025-04-01 18:00:00,,75.73883,88.49448,83.79314,
2025-04-01 19:00:00,84.74,74.663246,89.10323,84.313354,
2025-04-01 20:00:00,83.84,75.18552,89.598595,81.913864,
2025-04-01 21:00:00,82.35,75.58501,89.02181,81.51991,
2025-04-01 22:00:00,81.465,75.16536,89.02335,84.16147,
2025-04-01 23:00:00,81.17,72.27458,88.228195,82.54727,
2025-04-02 00:00:00,81.17,75.0884,88.78748,83.234024,
2025-04-02 01:00:00,82.055,110.31815,109.900665,147.6069,
2025-04-02 02:00:00,83.84,110.66664,110.130356,145.4791,
2025-04-02 03:00:00,86.5525,112.67621,110.26598,142.05363,
2025-04-02 04:00:00,90.2175,111.57213,110.77692,144.88193,
2025-04-02 05:00:00,95.2,110.87738,112.09116,147.35301,
2025-04-02 06:00:00,99.65,110.84761,110.29761,147.26837,
2025-04-02 07:00:00,104.185,112.447205,110.95476,146.92432,
2025-04-02 08:00:00,107.8,115.2245,111.93106,146.00415,
2025-04-02 09:00:00,110.8,115.48438,110.33626,147.85953,
2025-04-02 10:00:00,112.82,112.63014,110.764015,145.17752,
2025-04-02 11:00:00,114.85,113.69196,111.65397,144.06306,
2025-04-02 12:00:00,115.8725,112.36085,111.57948,145.02364,
2025-04-02 13:00:00,116.9,112.27434,111.37407,142.65504,
2025-04-02 14:00:00,116.9,112.714806,109.72766,142.66284,
2025-04-02 15:00:00,116.5575,112.87232,110.07277,145.8319,
2025-04-02 16:00:00,115.53,110.77063,110.95668,141.19096,
2025-04-02 17:00:00,115.53,112.12341,110.35298,140.74661,
2025-04-02 18:00:00,113.8325,110.95038,109.080345,144.10484,
2025-04-02 19:00:00,111.8075,109.83855,109.89394,146.82906,
2025-04-02 20:00:00,110.13,110.01515,109.733894,141.0362,
2025-04-02 21:00:00,108.79,110.19756,109.49454,143.0917,
2025-04-02 22:00:00,108.13,109.71884,109.33206,142.33105,
2025-04-02 23:00:00,107.47,106.7956,108.67215,143.33101,
2025-04-03 00:00:00,107.47,109.070114,108.61605,141.62332,
2025-04-03 01:00:00,108.79,91.90106,92.45512,93.54335,
2025-04-03 02:00:00,109.125,92.0593,92.059525,91.9729,
2025-04-03 03:00:00,110.13,93.773224,92.51048,92.23132,
2025-04-03 04:00:00,111.47,93.31123,92.9367,91.85802,
2025-04-03 05:00:00,111.47,92.68097,94.12456,93.92207,
2025-04-03 06:00:00,111.135,92.63519,92.72627,93.60269,
2025-04-03 07:00:00,109.795,93.27869,93.32549,91.99472,
2025-04-03 08:00:00,108.46,95.584274,94.12883,91.878525,
2025-04-03 09:00:00,106.48,95.928085,93.13507,94.728745,
2025-04-03 10:00:00,105.16,93.03843,92.94347,92.53782,
2025-04-03 11:00:00,103.205,94.808624,93.85257,93.15105,
2025-04-03 12:00:00,100.29,92.397606,94.111046,90.89626,
2025-04-03 13:00:00,98.37,93.51491,93.12003,89.76399,
2025-04-03 14:00:00,97.41,93.81464,91.94387,90.1956,
2025-04-03 15:00:00,95.83,93.44818,92.40932,93.27899,
2025-04-03 16:00:00,93.94,91.492645,93.34721,89.63394,
2025-04-03 17:00:00,92.07,93.25337,92.761185,89.55878,
2025-04-03 18:00:00,91.45,92.263695,91.42087,92.07528,
2025-04-03 19:00:00,90.83,90.54782,92.02461,91.93545,
2025-04-03 20:00:00,90.83,91.35175,92.46095,89.86203,
2025-04-03 21:00:00,90.83,92.32918,91.82225,89.53123,
2025-04-03 22:00:00,89.9075,91.199295,91.88915,89.923096,
2025-04-03 23:00:00,88.985,88.71417,91.20668,90.885704,
2025-04-04 00:00:00,88.37,90.89276,91.48303,90.99254,
2025-04-04 01:00:00,87.16,80.15268,77.14099,82.810905,
2025-04-04 02:00:00,88.37,79.74168,76.57893,81.876785,
2025-04-04 03:00:00,90.8325,81.551796,77.02475,81.71126,
2025-04-04 04:00:00,93.63,81.09166,77.610016,81.11969,
2025-04-04 05:00:00,97.095,80.79868,78.54924,82.90239,
2025-04-04 06:00:00,99.97,80.53551,77.19802,82.28738,
2025-04-04 07:00:00,102.555,80.73314,77.826256,81.39991,
2025-04-04 08:00:00,104.505,83.17207,78.33192,81.584785,
2025-04-04 09:00:00,105.49,83.55097,78.03209,84.30603,
2025-04-04 10:00:00,105.82,80.60167,77.4469,82.29977,
2025-04-04 11:00:00,105.16,82.313034,78.27478,82.59912,
2025-04-04 12:00:00,104.505,80.17617,78.51427,80.28505,
2025-04-04 13:00:00,103.53,81.319595,77.464035,80.11878,
2025-04-04 14:00:00,102.88,81.55238,76.629486,79.83514,
2025-04-04 15:00:00,102.88,81.06262,77.054184,83.27203,
2025-04-04 16:00:00,105.495,79.56258,77.94501,80.18008,
2025-04-04 17:00:00,106.81,81.12733,77.602745,79.25596,
2025-04-04 18:00:00,108.46,80.296486,76.06306,81.49005,
2025-04-04 19:00:00,110.13,78.76943,76.44636,81.45978,
2025-04-04 20:00:00,109.46,79.567764,77.42753,80.08456,
2025-04-04 21:00:00,108.13,80.47189,76.622635,79.50168,
2025-04-04 22:00:00,106.81,79.49773,76.69355,80.56102,
2025-04-04 23:00:00,105.49,77.02985,75.834946,80.58693,
2025-04-05 00:00:00,104.505,79.473694,76.67788,81.21572,
2025-04-05 01:00:00,102.88,101.173004,86.1095,78.26049,
2025-04-05 02:00:00,102.23,101.60704,85.79488,76.876595,
2025-04-05 03:00:00,101.58,103.49248,86.102356,76.75904,
2025-04-05 04:00:00,100.93,102.45629,86.73734,75.51941,
2025-04-05 05:00:00,101.905,101.731,87.76128,77.58513,
2025-04-05 06:00:00,102.23,101.89357,86.22356,76.28618,
2025-04-05 07:00:00,102.555,103.22998,86.86826,76.58711,
2025-04-05 08:00:00,103.855,105.597115,87.479546,77.15135,
2025-04-05 09:00:00,105.16,106.078125,86.90523,79.47374,
2025-04-05 10:00:00,106.48,103.01509,86.59179,77.48645,
2025-04-05 11:00:00,108.13,104.42206,87.44247,77.366295,
2025-04-05 12:00:00,109.795,103.015884,87.51575,75.32321,
2025-04-05 13:00:00,111.8075,103.17209,86.76069,76.24771,
2025-04-05 14:00:00,113.495,103.49512,85.701645,75.609985,
2025-04-05 15:00:00,117.5875,103.42812,86.083374,78.62506,
2025-04-05 16:00:00,123.135,101.38403,86.97055,76.03146,
2025-04-05 17:00:00,129.505,103.10039,86.60829,74.99967,
2025-04-05 18:00:00,137.8375,101.76329,85.07765,76.295166,
2025-04-05 19:00:00,149.0225,100.29405,85.57883,76.855835,
2025-04-05 20:00:00,160.9475,100.88008,86.307816,75.542435,
2025-04-05 21:00:00,172.8525,101.16253,85.64631,74.82538,
2025-04-05 22:00:00,186.755,100.52127,85.64234,77.18057,
2025-04-05 23:00:00,199.815,97.354675,84.78509,75.62416,
2025-04-06 00:00:00,212.3675,100.199905,85.48533,76.51367,
2025-04-06 01:00:00,224.7725,211.72964,129.25388,95.46751,
2025-04-06 02:00:00,236.105,221.65764,129.55539,94.01309,
2025-04-06 03:00:00,247.185,218.95534,129.83109,93.01369,
2025-04-06 04:00:00,256.585,221.32896,129.91153,92.47861,
2025-04-06 05:00:00,264.685,215.08386,131.27989,94.71843,
2025-04-06 06:00:00,272.405,217.98752,129.95848,93.20979,
2025-04-06 07:00:00,278.7475,224.72237,130.32692,94.15164,
2025-04-06 08:00:00,285.6425,226.09108,131.87642,94.60171,
2025-04-06 09:00:00,290.6075,224.40088,129.31294,96.69487,
2025-04-06 10:00:00,296.115,226.52452,129.4863,94.536766,
2025-04-06 11:00:00,299.635,224.61928,130.37929,93.61005,
2025-04-06 12:00:00,303.18,222.36044,131.03117,92.456635,
2025-04-06 13:00:00,306.74,221.23749,130.4667,93.45944,
2025-04-06 14:00:00,309.805,219.80327,128.79921,92.46425,
2025-04-06 15:00:00,311.8525,224.54141,129.47916,95.70709,
2025-04-06 16:00:00,312.8775,216.9726,129.93195,92.7349,
2025-04-06 17:00:00,313.39,219.87625,129.61136,91.486786,
2025-04-06 18:00:00,313.39,216.04031,128.38463,93.20004,
2025-04-06 19:00:00,311.34,214.97664,129.47778,94.54761,
2025-04-06 20:00:00,308.78,213.86418,128.6847,92.15466,
2025-04-06 21:00:00,303.18,214.28856,128.5761,92.010506,
2025-04-06 22:00:00,297.6225,211.82532,128.2983,94.33244,
2025-04-06 23:00:00,290.1125,209.94086,128.04631,92.432884,
2025-04-07 00:00:00,281.6975,208.7873,127.095924,93.049416,
2025-04-07 01:00:00,272.405,146.0829,98.878296,91.76703,
2025-04-07 02:00:00,261.815,150.41917,98.55686,90.29581,
2025-04-07 03:00:00,250.9275,150.88667,99.06063,90.37624,
2025-04-07 04:00:00,241.6175,151.16483,99.34569,89.851715,
2025-04-07 05:00:00,231.9925,148.44386,100.60966,91.90106,
2025-04-07 06:00:00,223.87,149.80907,99.253624,90.92926,
2025-04-07 07:00:00,216.3175,152.82832,99.808205,90.34331,
2025-04-07 08:00:00,208.86,154.2937,100.80209,90.39459,
2025-04-07 09:00:00,202.8075,153.67683,99.4891,93.188995,
2025-04-07 10:00:00,196.4,152.87762,99.45738,91.071754,
2025-04-07 11:00:00,190.92,153.89264,100.3746,90.91099,
2025-04-07 12:00:00,185.915,150.63232,100.65046,88.91598,
2025-04-07 13:00:00,180.5525,151.07097,99.64615,89.181595,
2025-04-07 14:00:00,177.29,150.82622,98.35953,88.870155,
2025-04-07 15:00:00,173.2375,152.84753,98.884346,92.0004,
2025-04-07 16:00:00,169.2325,147.61456,99.76327,88.72418,
2025-04-07 17:00:00,165.6525,150.9737,99.11112,88.001625,
2025-04-07 18:00:00,162.5,148.53845,97.86024,90.34509,
2025-04-07 19:00:00,159.3725,145.94263,98.541435,90.586365,
2025-04-07 20:00:00,156.6575,146.67102,98.82121,88.519356,
2025-04-07 21:00:00,154.3475,147.89389,98.257195,88.1974,
2025-04-07 22:00:00,152.435,145.15933,98.2901,89.50559,
2025-04-07 23:00:00,150.905,142.86082,97.60722,89.223526,
2025-04-08 00:00:00,149.385,144.37689,97.67341,89.718735,
2025-04-08 01:00:00,148.2525,126.69915,88.916916,86.81649,
2025-04-08 02:00:00,147.12,129.35701,88.46631,85.79253,
2025-04-08 03:00:00,145.61,129.85873,88.96384,85.74689,
2025-04-08 04:00:00,145.61,130.4543,89.38664,85.30464,
2025-04-08 05:00:00,145.61,128.56967,90.52525,87.15376,
2025-04-08 06:00:00,144.12,129.30698,89.1371,86.769394,
2025-04-08 07:00:00,144.12,131.0471,89.76135,85.43021,
2025-04-08 08:00:00,144.12,132.75961,90.51085,85.52971,
2025-04-08 09:00:00,143.0025,132.51364,89.67993,88.26811,
2025-04-08 10:00:00,142.2575,130.69347,89.44756,86.29016,
2025-04-08 11:00:00,141.14,132.15074,90.3403,86.66177,
2025-04-08 12:00:00,140.03,128.63153,90.54821,84.36829,
2025-04-08 13:00:00,138.925,130.07237,89.54292,83.80256,
2025-04-08 14:00:00,138.19,130.1699,88.41292,83.70137,
2025-04-08 15:00:00,136.73,130.63947,88.87774,87.06041,
2025-04-08 16:00:00,135.635,127.25073,89.807495,83.68945,
2025-04-08 17:00:00,134.545,129.53621,89.22908,83.19925,
2025-04-08 18:00:00,133.095,128.06126,87.87219,85.616936,
2025-04-08 19:00:00,130.93,125.57175,88.4315,85.49766,
2025-04-08 20:00:00,129.1425,126.49952,88.99743,83.826706,
2025-04-08 21:00:00,127.36,128.03905,88.334206,83.40483,
2025-04-08 22:00:00,125.945,125.72581,88.403366,84.01609,
2025-04-08 23:00:00,124.535,123.50894,87.631645,84.55203,
2025-04-09 00:00:00,123.13,124.89567,88.05464,85.02053,
2025-04-09 01:00:00,122.0825,105.51637,81.55986,77.0636,
2025-04-09 02:00:00,120.6925,106.60666,81.0246,76.37666,
2025-04-09 03:00:00,119.65,107.79102,81.49804,76.3358,
2025-04-09 04:00:00,118.27,107.7711,82.02868,75.71011,
2025-04-09 05:00:00,116.9,106.65305,83.04438,77.32057,
2025-04-09 06:00:00,115.53,106.854004,81.66512,77.21439,
2025-04-09 07:00:00,114.85,107.95268,82.31232,75.577774,
2025-04-09 08:00:00,113.495,110.07007,82.88839,75.89531,
2025-04-09 09:00:00,112.145,110.0814,82.41253,78.562965,
2025-04-09 10:00:00,111.135,107.4723,81.96089,76.78059,
2025-04-09 11:00:00,110.465,109.293976,82.82505,77.474174,
2025-04-09 12:00:00,110.13,106.27217,83.035645,74.74624,
2025-04-09 13:00:00,108.46,107.775925,82.017876,74.240036,
2025-04-09 14:00:00,108.13,107.95331,81.05029,73.9965,
2025-04-09 15:00:00,108.46,107.84971,81.485214,77.454346,
2025-04-09 16:00:00,107.47,105.477425,82.405334,74.35939,
2025-04-09 17:00:00,106.48,107.26127,81.958,73.9019,
2025-04-09 18:00:00,105.49,106.27811,80.48766,76.06769,
2025-04-09 19:00:00,104.83,103.915955,80.95399,75.71439,
2025-04-09 20:00:00,104.18,104.99628,81.74538,74.51813,
2025-04-09 21:00:00,103.53,106.38809,81.001526,73.93484,
2025-04-09 22:00:00,104.845,104.612495,81.08008,74.43704,
2025-04-09 23:00:00,121.7525,102.17322,80.26241,75.03298,
2025-04-10 00:00:00,126.6525,104.11626,80.94449,75.7441,
2025-04-10 01:00:00,128.4275,94.54023,78.95626,78.12183,
2025-04-10 02:00:00,130.9325,94.60517,78.42018,75.737915,
2025-04-10 03:00:00,133.4575,96.466644,78.85556,77.26909,
2025-04-10 04:00:00,136.0,95.879295,79.439095,75.24901,
2025-04-10 05:00:00,138.925,95.14678,80.41504,77.77685,
2025-04-10 06:00:00,141.14,94.31448,78.95958,76.963165,
2025-04-10 07:00:00,143.0025,96.42255,79.64021,75.88449,
2025-04-10 08:00:00,145.2375,98.17147,80.10831,76.172714,
2025-04-10 09:00:00,147.12,98.93065,79.83471,78.59097,
2025-04-10 10:00:00,149.385,95.7296,79.30002,76.768715,
2025-04-10 11:00:00,150.5225,97.357445,80.171486,77.629135,
2025-04-10 12:00:00,151.67,96.28264,80.2985,74.822556,
2025-04-10 13:00:00,153.2,97.14723,79.39178,74.625946,
2025-04-10 14:00:00,154.3475,96.48375,78.44885,75.524445,
2025-04-10 15:00:00,157.82,96.20932,78.888275,77.56921,
2025-04-10 16:00:00,161.325,94.97821,79.779495,74.83933,
2025-04-10 17:00:00,165.2575,95.77006,79.38227,75.65113,
2025-04-10 18:00:00,,95.26803,77.843285,76.05383,
2025-04-10 19:00:00,179.335,92.91431,78.29108,76.089264,
2025-04-10 20:00:00,187.5775,93.83701,79.18558,74.007126,
2025-04-10 21:00:00,191.75,94.99112,78.42711,73.66196,
2025-04-10 22:00:00,192.1725,93.93945,78.476364,75.29978,
2025-04-10 23:00:00,191.75,91.035324,77.63723,74.70746,
2025-04-11 00:00:00,190.4975,93.8741,78.449425,75.92718,
2025-04-11 01:00:00,191.3325,121.46112,108.19125,138.9712,
2025-04-11 02:00:00,193.0175,123.132866,108.25615,136.05548,
2025-04-11 03:00:00,198.95,124.46304,108.48702,134.47282,
2025-04-11 04:00:00,206.2575,124.08999,108.927444,136.33516,
2025-04-11 05:00:00,213.2325,122.770256,110.22482,138.71362,
2025-04-11 06:00:00,218.525,123.04896,108.61731,139.18602,
2025-04-11 07:00:00,220.745,125.175186,109.20156,137.2851,
2025-04-11 08:00:00,221.19,126.84165,110.254,136.60103,
2025-04-11 09:00:00,219.855,127.181526,108.625046,138.96921,
2025-04-11 10:00:00,215.4325,124.68495,108.84769,135.78596,
2025-04-11 11:00:00,210.6025,126.143684,109.73099,136.45216,
2025-04-11 12:00:00,205.8225,124.085335,109.89627,135.84723,
2025-04-11 13:00:00,201.5175,124.53527,109.3799,132.18452,
2025-04-11 14:00:00,195.9775,124.706825,107.86798,133.98038,
2025-04-11 15:00:00,190.92,125.11774,108.292465,136.73802,
2025-04-11 16:00:00,186.3275,122.30512,109.144196,132.40813,
2025-04-11 17:00:00,180.965,123.90903,108.58945,132.14351,
2025-04-11 18:00:00,174.4525,122.39217,107.30489,135.91225,
2025-04-11 19:00:00,169.2325,120.32118,108.085556,137.04936,
2025-04-11 20:00:00,163.68,121.35635,108.02711,132.20097,
2025-04-11 21:00:00,159.3725,122.44302,107.662704,133.38652,
2025-04-11 22:00:00,154.7325,120.9356,107.56612,132.18802,
2025-04-11 23:00:00,151.67,118.35846,106.97688,134.45486,
2025-04-12 00:00:00,148.63,119.876724,106.85359,132.4122,
2025-04-12 01:00:00,145.9875,96.487465,81.93297,94.459625,
2025-04-12 02:00:00,143.7475,96.77783,81.38891,92.570786,
2025-04-12 03:00:00,141.5125,98.59252,81.86146,93.01575,
2025-04-12 04:00:00,139.6625,97.8864,82.35762,92.53831,
2025-04-12 05:00:00,137.46,97.157196,83.40813,94.709946,
2025-04-12 06:00:00,134.9075,97.26004,82.07862,94.397964,
2025-04-12 07:00:00,132.7325,98.222084,82.67984,92.75278,
2025-04-12 08:00:00,130.575,100.38524,83.305756,92.71001,
2025-04-12 09:00:00,129.1425,100.75351,82.74922,95.442856,
2025-04-12 10:00:00,126.6525,97.76727,82.28813,93.17171,
2025-04-12 11:00:00,124.185,99.61645,83.14876,93.967255,
2025-04-12 12:00:00,122.0825,97.27794,83.43877,91.69098,
2025-04-12 13:00:00,120.6925,98.246124,82.32269,90.34462,
2025-04-12 14:00:00,119.305,98.57519,81.390045,91.0118,
2025-04-12 15:00:00,117.2425,98.33347,81.8449,93.90048,
2025-04-12 16:00:00,115.5325,96.22467,82.767235,90.23044,
2025-04-12 17:00:00,114.17,97.96046,82.30648,90.45131,
2025-04-12 18:00:00,112.82,96.944466,80.85573,92.79736,
2025-04-12 19:00:00,111.8075,95.02449,81.304054,92.67819,
2025-04-12 20:00:00,110.13,95.98944,82.12431,90.39742,
2025-04-12 21:00:00,109.125,96.9059,81.34575,90.13426,
2025-04-12 22:00:00,107.47,95.80531,81.43846,90.52595,
2025-04-12 23:00:00,107.14,93.225334,80.651886,91.55278,
2025-04-13 00:00:00,106.15,95.26307,81.283966,91.534645,
2025-04-13 01:00:00,105.16,81.7863,74.32425,79.144714,
2025-04-13 02:00:00,104.18,81.46689,73.69076,78.35227,
2025-04-13 03:00:00,103.53,83.25918,74.18352,78.32836,
2025-04-13 04:00:00,102.88,82.77774,74.75657,77.691025,
2025-04-13 05:00:00,102.23,82.40672,75.658295,79.40132,
2025-04-13 06:00:00,100.93,82.13342,74.35504,79.651405,
2025-04-13 07:00:00,100.93,82.414795,74.990974,77.49947,
2025-04-13 08:00:00,99.97,84.84328,75.45705,77.65452,
2025-04-13 09:00:00,99.65,85.14063,75.25006,80.38957,
2025-04-13 10:00:00,98.69,82.166016,74.589,78.593285,
2025-04-13 11:00:00,98.37,84.01597,75.40722,79.66318,
2025-04-13 12:00:00,97.09,81.66134,75.68232,76.86612,
2025-04-13 13:00:00,96.145,82.97543,74.57069,75.59329,
2025-04-13 14:00:00,95.83,83.2941,73.79162,75.81894,
2025-04-13 15:00:00,95.83,82.665085,74.226585,79.167564,
2025-04-13 16:00:00,95.83,81.13794,75.11496,75.9867,
2025-04-13 17:00:00,95.83,82.636284,74.778206,75.82132,
2025-04-13 18:00:00,94.57,81.9677,73.23758,77.93455,
2025-04-13 19:00:00,94.57,80.20958,73.588936,77.52872,
2025-04-13 20:00:00,94.57,81.1054,74.63655,76.17978,
2025-04-13 21:00:00,93.31,82.14639,73.79915,75.592896,
2025-04-13 22:00:00,93.31,81.01032,73.88676,75.80989,
2025-04-13 23:00:00,93.31,78.58869,73.021996,76.8067,
2025-04-14 00:00:00,92.07,80.94813,73.9114,77.36383,
2025-04-14 01:00:00,92.07,80.49443,71.5961,71.16637,
2025-04-14 02:00:00,91.76,80.155846,70.94146,70.74584,
2025-04-14 03:00:00,91.14,82.05165,71.423706,70.53282,
2025-04-14 04:00:00,90.83,81.57939,72.04023,69.84053,
2025-04-14 05:00:00,90.83,81.23137,72.882706,71.32242,
2025-04-14 06:00:00,90.83,80.7278,71.58453,71.49104,
2025-04-14 07:00:00,89.9075,81.006134,72.23078,69.60181,
2025-04-14 08:00:00,89.6,83.632935,72.62738,69.8636,
2025-04-14 09:00:00,89.9075,83.84851,72.55025,72.55569,
2025-04-14 10:00:00,89.9075,80.87462,71.80389,70.907295,
2025-04-14 11:00:00,89.6,82.75018,72.606,71.87265,
2025-04-14 12:00:00,89.6,80.428276,72.88165,68.96435,
2025-04-14 13:00:00,88.6775,81.81023,71.78243,68.20717,
2025-04-14 14:00:00,88.37,81.98494,71.071625,68.037094,
2025-04-14 15:00:00,88.37,81.379715,71.493706,71.538826,
2025-04-14 16:00:00,88.0675,80.00526,72.366776,68.70468,
2025-04-14 17:00:00,88.37,81.34328,72.09416,68.12765,
2025-04-14 18:00:00,88.37,80.75365,70.50963,70.13916,
2025-04-14 19:00:00,88.37,79.02286,70.82389,69.67022,
2025-04-14 20:00:00,87.765,79.88919,71.9489,68.820076,
2025-04-14 21:00:00,87.16,80.93933,71.093414,68.0938,
2025-04-14 22:00:00,87.16,79.784195,71.1748,68.49152,
2025-04-14 23:00:00,87.16,77.34205,70.29578,69.1625,
2025-04-15 00:00:00,87.16,79.802376,71.27291,69.957436,
2025-04-15 01:00:00,87.16,84.73781,77.324234,76.01923,
2025-04-15 02:00:00,87.16,84.37126,76.766304,75.401505,
2025-04-15 03:00:00,87.16,86.33088,77.20227,75.219345,
2025-04-15 04:00:00,87.16,85.61508,77.8084,74.64878,
2025-04-15 05:00:00,87.16,85.31003,78.74243,76.14788,
2025-04-15 06:00:00,87.16,85.06677,77.367195,75.642944,
2025-04-15 07:00:00,87.16,85.54741,78.01524,74.63572,
2025-04-15 08:00:00,87.16,87.933495,78.4916,74.97786,
2025-04-15 09:00:00,87.16,88.41727,78.2178,77.76062,
2025-04-15 10:00:00,86.855,85.33209,77.62988,75.93863,
2025-04-15 11:00:00,85.94,87.071915,78.467384,76.21604,
2025-04-15 12:00:00,85.94,85.098785,78.684616,73.51325,
2025-04-15 13:00:00,84.74,85.988464,77.67241,73.91433,
2025-04-15 14:00:00,85.04,86.35891,76.82258,73.207855,
2025-04-15 15:00:00,84.44,85.85351,77.23636,76.76801,
2025-04-15 16:00:00,84.74,84.28464,78.13458,73.89143,
2025-04-15 17:00:00,84.74,85.766495,77.79642,72.85738,
2025-04-15 18:00:00,84.74,84.8956,76.24576,75.09159,
2025-04-15 19:00:00,84.14,83.408936,76.64496,74.88079,
2025-04-15 20:00:00,83.54,84.18474,77.58805,73.87808,
2025-04-15 21:00:00,83.54,84.975586,76.80021,73.22717,
2025-04-15 22:00:00,83.2425,84.180595,76.86961,74.2117,
2025-04-15 23:00:00,82.35,81.65416,76.0225,74.18842,
2025-04-16 00:00:00,82.35,83.89942,76.86375,75.02276,
2025-04-16 01:00:00,82.35,53.353302,63.366035,69.466774,
2025-04-16 02:00:00,82.35,52.13758,62.61709,69.094246,
2025-04-16 03:00:00,82.055,53.750534,63.12714,68.87147,
2025-04-16 04:00:00,82.055,54.12091,63.785698,68.18694,
2025-04-16 05:00:00,82.055,53.936733,64.48948,69.60655,
2025-04-16 06:00:00,81.17,53.27836,63.290268,69.38594,
2025-04-16 07:00:00,81.76,52.45423,63.924862,68.041534,
2025-04-16 08:00:00,80.875,54.64501,64.186775,68.54058,
2025-04-16 09:00:00,81.17,55.250435,64.376595,71.09561,
2025-04-16 10:00:00,81.17,52.709743,63.41172,69.45558,
2025-04-16 11:00:00,80.875,53.820885,64.15218,70.01264,
2025-04-16 12:00:00,80.875,51.576027,64.51066,67.21925,
2025-04-16 13:00:00,81.17,53.518112,63.323936,67.26341,
2025-04-16 14:00:00,81.17,54.24092,62.84196,66.593155,
2025-04-16 15:00:00,81.17,52.82899,63.255547,70.18483,
2025-04-16 16:00:00,81.17,51.917572,64.088806,67.41784,
2025-04-16 17:00:00,81.17,53.301037,63.936474,66.60582,
2025-04-16 18:00:00,81.76,52.93145,62.30142,68.65421,
2025-04-16 19:00:00,82.35,52.26554,62.474308,68.263756,
2025-04-16 20:00:00,82.35,52.561367,63.855988,67.48988,
2025-04-16 21:00:00,82.6475,53.683247,62.92314,66.7948,
2025-04-16 22:00:00,83.54,52.549927,63.003998,67.51781,
2025-04-16 23:00:00,83.54,51.062965,62.100346,67.73683,
2025-04-17 00:00:00,84.14,52.741585,63.253246,68.69368,
2025-04-17 01:00:00,84.14,48.364166,66.59032,69.085625,
2025-04-17 02:00:00,84.74,47.289062,65.90698,68.864006,
2025-04-17 03:00:00,84.74,48.564,66.36563,68.42968,
2025-04-17 04:00:00,84.74,49.177353,67.04067,67.85936,
2025-04-17 05:00:00,84.74,48.955223,67.79451,69.11905,
2025-04-17 06:00:00,84.74,48.477528,66.534935,68.37485,
2025-04-17 07:00:00,85.34,47.398308,67.165115,67.85972,
2025-04-17 08:00:00,85.94,49.52495,67.465164,68.382355,
2025-04-17 09:00:00,85.94,50.268845,67.57115,71.05826,
2025-04-17 10:00:00,85.64,47.889824,66.67946,69.37822,
2025-04-17 11:00:00,85.34,48.803005,67.44045,69.30962,
2025-04-17 12:00:00,85.94,46.346287,67.75653,66.659004,
